id,name,yelp_review_count,yelp_rating,price,main_category,categories,url,google_rating,google_review_count,average_rating,total_reviews,normalized_rating,rounded_normalized_rating,normalized_total_reviews,rounded_normalized_total_reviews
IcqTDz1oRQ6Plvv3wUbm4Q,McCormick & Schmick's Seafood & Steaks,588,2.5,$$,Seafood,"['Seafood', 'American', 'Steakhouses']",https://www.yelp.com/biz/mccormick-and-schmicks-arlington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,1238.0,3.5848,1826.0,41.271831229465676,41.27,4.596131968145619,4.6
etGEQcGSEenELvY0FzBnDw,Kellari Taverna,588,4.0,$$,Seafood,"['Greek', 'Seafood', 'Bars']",https://www.yelp.com/biz/kellari-taverna-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,727.0,4.1659,1315.0,66.39287567006743,66.39,2.9351535836177476,2.94
COzerevWBRDFKoloMYwkFw,Lebanese Taverna,587,3.5,$$,Other,['Lebanese'],https://www.yelp.com/biz/lebanese-taverna-mclean?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,1455.0,4.07,2042.0,62.24710357945704,62.25,5.298228506419632,5.3
9AZQBCaVa7JZYGC4vKqTUw,Full Kee,586,3.0,$$,Other,"['Chinese', 'Noodles']",https://www.yelp.com/biz/full-kee-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,3.8,479.0,3.3598,1065.0,31.545045823966795,31.55,2.122541849504307,2.12
5JECsF02-DMe38RHa9hS2w,La Malinche,585,4.0,$$,Mexican,"['Tapas Bars', 'Spanish', 'Mexican']",https://www.yelp.com/biz/la-malinche-silver-spring?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,609.0,4.204,1194.0,68.03994466539858,68.04,2.5418495043068425,2.54
TsIev1rC7DyrruEW8mG3ng,Southside 815,585,3.5,$$,Bars,"['Southern', 'Bars', 'American']",https://www.yelp.com/biz/southside-815-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1232.0,4.1102,1817.0,63.984955905239495,63.98,4.566877945717536,4.57
Gz66w0ApZPnzuy99TQibTw,Asia Nine Bar and Lounge,585,3.5,$$,Bars,"['Asian Fusion', 'Japanese', 'Bars']",https://www.yelp.com/biz/asia-nine-bar-and-lounge-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,842.0,3.913,1427.0,55.459968874286695,55.46,3.299203640500569,3.3
xbpKt-oMCx5DuJuv0At1Ng,RedRocks Columbia Heights,584,3.5,$$,Pizza,"['Pizza', 'Bars', 'Breakfast & Brunch']",https://www.yelp.com/biz/redrocks-columbia-heights-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.7,815.0,4.1991,1399.0,67.82811689434548,67.83,3.2081911262798632,3.21
L9zBw-EBRxP7RhV6xlc3-A,Tortilla Cafe,584,4.0,$,Mexican,"['Mexican', 'Salvadoran', 'Breakfast & Brunch']",https://www.yelp.com/biz/tortilla-cafe-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,474.0,4.1792,1058.0,66.96783676292581,66.97,2.099788720949131,2.1
KqpsIs7g7dsySTZK_hmL7Q,Vace,584,4.0,$,Pizza,"['Pizza', 'Delis', 'Italian']",https://www.yelp.com/biz/vace-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,407.0,4.1232,991.0,64.54694795089053,64.55,1.8820087762067284,1.88
IKDkp_D8KfCd3Itl0JjJrA,Astro Doughnuts & Fried Chicken,584,3.5,$$,Other,"['Chicken Shop', 'Donuts', 'Comfort Food']",https://www.yelp.com/biz/astro-doughnuts-and-fried-chicken-falls-church?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1667.0,4.1665,2251.0,66.41881376448211,66.42,5.977571916138469,5.98
vAS45aUUmX2_oSVF1tifxA,The Wharf,583,3.5,$$$,Seafood,['Seafood'],https://www.yelp.com/biz/the-wharf-alexandria-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.7,9781.0,4.6325,10364.0,86.56406709320423,86.56,32.34844791158784,32.35
ulFvJyRA1SDD1aAk1gk7VA,Thaiphoon Restaurant,583,3.5,$$,Bars,"['Thai', 'Bars', 'Noodles']",https://www.yelp.com/biz/thaiphoon-restaurant-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,480.0,3.8161,1063.0,51.270966626318526,51.27,2.1160409556313993,2.12
A5a2WrmY230d_EyDvk1dlQ,Open Road Grill,583,4.0,$$,American,"['American', 'Bars']",https://www.yelp.com/biz/open-road-grill-falls-church?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,249.0,4.1496,832.0,65.68822410513576,65.69,1.3651877133105803,1.37
5WuNUaWOpw2uuWv1GDUUdg,El Rinconcito Cafe,582,4.0,$,Mexican,"['Salvadoran', 'Mexican']",https://www.yelp.com/biz/el-rinconcito-cafe-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,1414.0,4.3542,1996.0,74.53311430053604,74.53,5.14870794734276,5.15
vIJIEQ5qNPWurJe6lqY4Jg,Matt and Tony's All Day Kitchen Bar,582,4.5,$$,Cocktail Bars,"['Cocktail Bars', 'Breakfast & Brunch', 'American']",https://www.yelp.com/biz/matt-and-tonys-all-day-kitchen-bar-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,660.0,4.5531,1242.0,83.13159259899705,83.13,2.697870957256623,2.7
emy68nZERGuUmgKYTSsCPg,New Big Wong Chinese Restaurant,582,3.0,$$,Other,"['Cantonese', 'Szechuan']",https://www.yelp.com/biz/new-big-wong-chinese-restaurant-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,3.6,606.0,3.3061,1188.0,29.223586373854392,29.22,2.5223468226881196,2.52
-EVnJSer0hd7vRq_ZodXhQ,The Pita House,581,4.0,$$,Other,"['Middle Eastern', 'Mediterranean']",https://www.yelp.com/biz/the-pita-house-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,631.0,4.2083,1212.0,68.22583434203703,68.23,2.60035754916301,2.6
Itr5xzA-HYutslWNSwkOzA,La Tomate,581,3.5,$$,Italian,"['Italian', 'Breakfast & Brunch', 'Desserts']",https://www.yelp.com/biz/la-tomate-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,835.0,3.9128,1416.0,55.451322842815145,55.45,3.2634487241995775,3.26
ZOqStAOrttI8hdQc_LRmtg,BRABO,581,3.5,$$$,American,"['American', 'Bars', 'Modern European']",https://www.yelp.com/biz/brabo-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,390.0,3.8213,971.0,51.495763444578934,51.5,1.8169998374776533,1.82
qvVZpFsQULU1R97rNKbPtA,Taberna del Alabardero,580,4.0,$$$,Seafood,"['Spanish', 'Wine Bars', 'Seafood']",https://www.yelp.com/biz/taberna-del-alabardero-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1102.0,4.2621,1682.0,70.5516168078852,70.55,4.128067609296279,4.13
b2voZVlouByHQlCUauhytg,Mama Ayesha's Restaurant,579,4.0,$$,Other,"['Middle Eastern', 'Mediterranean']",https://www.yelp.com/biz/mama-ayeshas-restaurant-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,512.0,4.1408,1091.0,65.30779872038734,65.31,2.2070534698521045,2.21
--XintCRRNpzSijy8KT98g,Han Palace,579,3.0,$$,Other,"['Dim Sum', 'Cantonese']",https://www.yelp.com/biz/han-palace-mclean-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,264.0,3.4384,843.0,34.942936192287746,34.94,1.4009426296115715,1.4
hl3ZWyjN93QPc9kRooSh1w,Table Talk,579,3.5,$,American,['American'],https://www.yelp.com/biz/table-talk-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,1702.0,4.0969,2281.0,63.40999481238111,63.41,6.075085324232082,6.08
kW7DXrVGYFaUyPxLy-Nc6A,The Capital Grille,578,4.0,$$$,Seafood,"['Steakhouses', 'Seafood', 'Wine Bars']",https://www.yelp.com/biz/the-capital-grille-mclean-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,2153.0,4.473,2731.0,79.66885699463946,79.67,7.537786445636276,7.54
VRooSFQl96DiM163z0bB-g,Bonchon,577,4.0,$$,Other,"['Chicken Wings', 'Korean', 'Asian Fusion']",https://www.yelp.com/biz/bonchon-washington-4?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1569.0,4.2925,2146.0,71.8658135915615,71.87,5.6362749878108245,5.64
tncF1z3fOoOeYuGWDPO-Ig,Extreme Pizza - Arlington,577,4.0,$$,Pizza,"['Pizza', 'Salad', 'Sandwiches']",https://www.yelp.com/biz/extreme-pizza-arlington-arlington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,883.0,4.2419,1460.0,69.67836762925819,69.68,3.4064683894035426,3.41
5oL1yc-UdQW23kpQvIcidQ,Menomale Pizza Napoletana,577,4.5,$$,Bars,"['Bars', 'Pizza']",https://www.yelp.com/biz/menomale-pizza-napoletana-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.7,822.0,4.6175,1399.0,85.91561473283762,85.92,3.2081911262798632,3.21
UdOHrJjqGzdpOUURMrKKtQ,Soi 38,577,4.0,$$,Other,['Thai'],https://www.yelp.com/biz/soi-38-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,878.0,4.181,1455.0,67.04565104616982,67.05,3.390216154721274,3.39
JiVcxx3sEhDuIGNlpvzJiQ,Little Miner Taco,577,4.0,$$,Other,"['Tacos', 'Latin American']",https://www.yelp.com/biz/little-miner-taco-brentwood?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,3.5,15.0,3.9873,592.0,58.67196956596922,58.67,0.5850804485616773,0.59
xz0bpu2-FgcM-tPM1CKIsQ,O-Ku,576,4.5,$$$,Other,"['Sushi Bars', 'Japanese', 'Asian Fusion']",https://www.yelp.com/biz/o-ku-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,658.0,4.5533,1234.0,83.14023863046862,83.14,2.6718673817649927,2.67
8TcU6v9k3nEKly6WIRMSMA,Shanghai Lounge,575,4.0,$$,Other,"['Asian Fusion', 'Shanghainese']",https://www.yelp.com/biz/shanghai-lounge-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,342.0,4.0746,917.0,62.44596230330279,62.45,1.6414757029091498,1.64
5rL-4FTIqrvnF9yCXj-xbw,BJ's Restaurant & Brewhouse,574,3.0,$$,American,"['American', 'Breweries']",https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-vienna-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.0,1243.0,3.6841,1817.0,45.56458585509251,45.56,4.566877945717536,4.57
Jy-Z0BY-CRbhpimv098q6w,Ichiban Sushi & Ramen - Arlington,574,4.0,$$,Bars,"['Sushi Bars', 'Ramen', 'Bars']",https://www.yelp.com/biz/ichiban-sushi-and-ramen-arlington-arlington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,756.0,4.1137,1330.0,64.1362614559917,64.14,2.9839102876645542,2.98
vnMT8Uyv4Xq7SLaICYZR9g,Nellie's Sports Bar,575,4.0,$$$$,American,"['Gay Bars', 'Sports Bars', 'American']",https://www.yelp.com/biz/nellies-sports-bar-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,749.0,4.0566,1324.0,61.667819470862895,61.67,2.9644076060458313,2.96
8ezHSFrtN2_msT-GiiNr_A,Chevys Fresh Mex,573,3.5,$$,Mexican,"['Mexican', 'Bars', 'Breakfast & Brunch']",https://www.yelp.com/biz/chevys-fresh-mex-arlington-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,1560.0,4.012,2133.0,59.739754452706194,59.74,5.594019177636925,5.59
rrFDwVaxPNEhPN9LWh1u4Q,Yia Yia's Kitchen,571,4.5,$$,Other,"['Greek', 'Salad', 'Soup']",https://www.yelp.com/biz/yia-yias-kitchen-beltsville-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,1535.0,4.5729,2106.0,83.98754971468095,83.99,5.506257110352673,5.51
j7H7LYglkQeJmMK_-u7lTQ,Maggie McFly's,570,3.5,$$,American,"['American', 'Breakfast & Brunch', 'Sports Bars']",https://www.yelp.com/biz/maggie-mcflys-springfield?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,3.9,1069.0,3.7609,1639.0,48.88466194016946,48.88,3.988298391028766,3.99
bzzP-7fQcb3Sd2tJynR7xA,Nostos,570,4.0,$$$,Other,"['Greek', 'Mediterranean']",https://www.yelp.com/biz/nostos-vienna?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,803.0,4.3509,1373.0,74.39045478125543,74.39,3.1236795059320657,3.12
WDidVZV252QRpdQnf2jN-A,Stan's Restaurant & Bar,569,4.0,$$,Seafood,"['Seafood', 'Sandwiches']",https://www.yelp.com/biz/stans-restaurant-and-bar-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,1934.0,4.3863,2503.0,75.92080235172058,75.92,6.796684544124817,6.8
f6RUYzCeVfdZXFnKSq1Lng,Yardbird,569,3.5,$$$,American,"['American', 'Cocktail Bars', 'Southern']",https://www.yelp.com/biz/yardbird-washington-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,1147.0,3.9679,1716.0,57.83330451322845,57.83,4.238582805135707,4.24
2nvEiB-YAYOecSrksIsvQA,Corduroy,568,4.0,$$$,American,['American'],https://www.yelp.com/biz/corduroy-washington-4?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,204.0,4.1057,772.0,63.79042019712951,63.79,1.1701608971233546,1.17
hBw_KmUNbBS2pxblNl813A,Yard House,568,4.0,$$,American,"['American', 'Bars', 'Vegetarian']",https://www.yelp.com/biz/yard-house-washington-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,3171.0,4.2544,3739.0,70.21874459623035,70.22,10.814236957581667,10.81
uTLtd1dfXC6GvnfIyxL_Wg,Carolina Kitchen,568,3.0,$$,Other,['Southern'],https://www.yelp.com/biz/carolina-kitchen-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,2621.0,3.9041,3189.0,55.07522047380253,55.08,9.026491142532098,9.03
FvwxyEH1XXDAHvPsPbyrCA,I Ricchi,568,3.0,$$$,Italian,['Italian'],https://www.yelp.com/biz/i-ricchi-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,449.0,3.5739,1017.0,40.80062251426595,40.8,1.9665203965545262,1.97
Ou1i1bNt5yFGvjq0hb3Bow,Super Chicken,567,4.0,$$,Other,"['Latin American', 'Peruvian']",https://www.yelp.com/biz/super-chicken-vienna?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,348.0,4.038,915.0,60.863738544008314,60.86,1.6349748090362424,1.63
wMHBSaYIiP_-2_GbiiXZPw,Umi Japanese Cuisine,566,4.0,$$,Other,"['Sushi Bars', 'Japanese']",https://www.yelp.com/biz/umi-japanese-cuisine-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.0,286.0,4.0,852.0,59.22099256441293,59.22,1.4301966520396554,1.43
tCWSowI5-xXfmvfN66fdow,Ada’s on the River,566,4.0,Not Listed,Seafood,"['Seafood', 'American', 'Cocktail Bars']",https://www.yelp.com/biz/ada-s-on-the-river-alexandria-6?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,1107.0,4.3308,1673.0,73.52152861836417,73.52,4.098813586868194,4.1
0-OTVzmRIV1csYwQYuCa8g,Call Your Mother Deli - Park View,565,4.0,$$,Coffee & Tea,"['Bagels', 'Delis', 'Coffee & Tea']",https://www.yelp.com/biz/call-your-mother-deli-park-view-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,799.0,4.3515,1364.0,74.41639287567006,74.42,3.094425483503982,3.09
5-0tM2_KDVfqSvL84264fg,Maggiano's,565,3.5,$$,Italian,"['Italian', 'Bars']",https://www.yelp.com/biz/maggianos-springfield?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1315.0,4.1295,1880.0,64.81929794224453,64.82,4.7716561027141235,4.77
pUN_E85fRql6H_9uPzE6HA,Vaso's Mediterranean Bistro,565,4.0,$$,Italian,"['Mediterranean', 'Greek', 'Italian']",https://www.yelp.com/biz/vasos-mediterranean-bistro-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,511.0,4.19,1076.0,67.43472246238979,67.43,2.1582967658052983,2.16
Lx9N4_5bWxfLTU3f-_8YBw,Dumplings & Beyond,564,4.0,$$,Other,['Chinese'],https://www.yelp.com/biz/dumplings-and-beyond-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,588.0,4.1531,1152.0,65.83952965588796,65.84,2.4053307329757843,2.41
EjnWkKyEyVQP1GaRLaEm5g,Ikko Sushi,563,4.0,$$,Other,"['Sushi Bars', 'Japanese']",https://www.yelp.com/biz/ikko-sushi-silver-spring?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,482.0,4.2306,1045.0,69.18986685111534,69.19,2.057532910775232,2.06
Xaiyx2CTAK2VmI0dVShnLw,Bread Furst,563,3.5,$,Coffee & Tea,"['Bakeries', 'Coffee & Tea', 'Breakfast & Brunch']",https://www.yelp.com/biz/bread-furst-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,1243.0,4.1883,1806.0,67.36123119488155,67.36,4.531123029416545,4.53
TfpDB-fsA_2HGLHHmQ0JXA,Café Citron,563,3.5,$$,Other,"['Latin American', 'Lounges', 'Music Venues']",https://www.yelp.com/biz/caf%C3%A9-citron-washington-4?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,1312.0,3.9198,1875.0,55.753933944319556,55.75,4.755403868031855,4.76
j7arHEu-IsOaB-oRQVtsoQ,Fat Pete's Barbeque,561,3.5,$$,Other,['Barbeque'],https://www.yelp.com/biz/fat-petes-barbeque-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,734.0,3.8401,1295.0,52.30849040290507,52.31,2.870144644888672,2.87
P1LVX4QPBzRpb7Ago9EKDw,Kaz Sushi Bistro,561,3.5,$$,Other,"['Sushi Bars', 'Japanese']",https://www.yelp.com/biz/kaz-sushi-bistro-washington-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,681.0,4.0483,1242.0,61.30900916479337,61.31,2.697870957256623,2.7
Ju37h63uBluxPYRPR1Jpaw,Penn Quarter Sports Tavern,561,3.5,$$,American,"['Sports Bars', 'American']",https://www.yelp.com/biz/penn-quarter-sports-tavern-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,1700.0,4.1015,2261.0,63.60885353622686,63.61,6.010076385503007,6.01
QrU-5UGZjTQIj420eNZsWw,Colada Shop,560,4.0,$$,Other,['Cuban'],https://www.yelp.com/biz/colada-shop-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,896.0,4.3077,1456.0,72.52291198339961,72.52,3.3934666016577277,3.39
aThCiF4M05ngSBGlz8qGeg,Peacock Cafe,560,4.0,$$,American,"['Wine Bars', 'American']",https://www.yelp.com/biz/peacock-cafe-washington-4?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,713.0,4.28,1273.0,71.32543662458933,71.33,2.7986348122866893,2.8
DDvUaLqH1UrC4d9iljGsZg,Pork Barrel BBQ,560,3.5,$$,Other,['Barbeque'],https://www.yelp.com/biz/pork-barrel-bbq-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,810.0,3.973,1370.0,58.05377831575307,58.05,3.1139281651227044,3.11
XAbxIfxcgBCP9gRFERRSBw,DCity Smokehouse,559,4.0,$$,Other,"['Barbeque', 'Smokehouse', 'Chicken Wings']",https://www.yelp.com/biz/dcity-smokehouse-washington-4?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1672.0,4.2998,2231.0,72.18139374027324,72.18,5.912562977409394,5.91
