,id,name,yelp_review_count,yelp_rating,price,main_category,categories,url,google_rating,google_review_count
431,zTtHy3IVy-QgwAZanG4_Iw,El Chucho,694,3.5,$$,Mexican,"['Mexican', 'Cocktail Bars']",https://www.yelp.com/biz/el-chucho-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1037.0
432,KAKHs77M4Ie3NpPBVZ8f9A,Tortas Y Tacos La Chiquita,692,4.5,$$,Mexican,['Mexican'],https://www.yelp.com/biz/tortas-y-tacos-la-chiquita-arlington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,1238.0
433,8_Aw3N_X8BzcIqvGr0rOdg,La Mexicana Bakery & Taqueria,692,4.5,$$,Mexican,"['Mexican', 'Bakeries', 'Desserts']",https://www.yelp.com/biz/la-mexicana-bakery-and-taqueria-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,649.0
434,H7TtoMf-RZ9eF0V2as4E9g,El Sol Restaurant & Tequileria,691,4.0,$$,Mexican,"['Mexican', 'Breakfast & Brunch', 'Beer Bar']",https://www.yelp.com/biz/el-sol-restaurant-and-tequileria-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,1759.0
435,0Rhi0PXAFwobFXnRB8X15w,GCDC Grilled Cheese Bar,689,3.5,$$,American,"['American', 'Comfort Food']",https://www.yelp.com/biz/gcdc-grilled-cheese-bar-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1786.0
436,O73PF6AH2xdfPoktVCHn3w,The Jerk Pit,687,3.0,$$,Salad,"['Salad', 'Breakfast & Brunch', 'Sandwiches']",https://www.yelp.com/biz/the-jerk-pit-college-park-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.0,2568.0
437,iLXqkMbsLQq_DY91f2qUYg,Sawatdee Thai Restaurant,684,3.5,$$,Thai,['Thai'],https://www.yelp.com/biz/sawatdee-thai-restaurant-arlington-4?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,368.0
438,bgy0OnOePYqfg_G8Mh7sig,Thomas Sweet,684,4.0,$$,Ice Cream & Frozen Yogurt,['Ice Cream & Frozen Yogurt'],https://www.yelp.com/biz/thomas-sweet-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,1337.0
439,MkoiKTmm38EIA5QYRam2yA,Supra,683,4.0,$$$,Bars,"['Bars', 'Georgian']",https://www.yelp.com/biz/supra-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,1649.0
440,PRIkhHjIf0XFlxKPeu8qAw,Duccini's,680,3.5,$,Pizza,['Pizza'],https://www.yelp.com/biz/duccinis-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,835.0
441,_V5Tlh35LrufRxobCWluaw,Crystal City Sports Pub,679,3.5,$$,Sports Bars,"['Sports Bars', 'American', 'Breakfast & Brunch']",https://www.yelp.com/biz/crystal-city-sports-pub-arlington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,2405.0
442,W0qMaTxupYjzmx9uEMOoiA,Jewel of India,675,4.0,$$,Indian,"['Indian', 'Bars', 'Soup']",https://www.yelp.com/biz/jewel-of-india-silver-spring?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,1370.0
443,YzdDK9BCtMS_MX6s0cKT9A,Mandalay Restaurant & Cafe,673,4.0,$$,Burmese,"['Burmese', 'Cafes', 'Seafood']",https://www.yelp.com/biz/mandalay-restaurant-and-cafe-silver-spring?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.7,861.0
444,oLwhw_4gFD2sZCPmLdVOVw,Taverna Cretekou,673,4.0,$$,Greek,"['Greek', 'Mediterranean']",https://www.yelp.com/biz/taverna-cretekou-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,895.0
445,XPj1-k8FndBFvIkU4SE-8w,ARTECHOUSE DC,671,3.5,$$,Art Galleries,"['Art Galleries', 'Art Museums']",https://www.yelp.com/biz/artechouse-dc-washington-6?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,4694.0
446,UNRBa9MIn-fmQpk3SkQS_w,Aditi Indian Dining,671,4.0,$$,Indian,['Indian'],https://www.yelp.com/biz/aditi-indian-dining-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,703.0
447,o15vqeeDhQjGUm8vHPMPRQ,Busboys and Poets - Takoma,669,4.0,$$,Vegan,"['Vegan', 'Breakfast & Brunch', 'New American']",https://www.yelp.com/biz/busboys-and-poets-takoma-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,2121.0
448,aP8uA6LkzBc4q2R0RBRTtA,Yayla Bistro,669,4.5,$$,Mediterranean,"['Mediterranean', 'Turkish', 'Greek']",https://www.yelp.com/biz/yayla-bistro-arlington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,757.0
449,vIJIEQ5qNPWurJe6lqY4Jg,Matt and Tony's All Day Kitchen Bar,667,4.5,$$,Cocktail Bars,"['Cocktail Bars', 'Breakfast & Brunch', 'American']",https://www.yelp.com/biz/matt-and-tonys-all-day-kitchen-bar-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,775.0
450,ZzdlG15TKtkMIDNFY2qGtg,Lavender Moon Cupcakery,667,4.0,$,Bakeries,"['Bakeries', 'Desserts', 'Cupcakes']",https://www.yelp.com/biz/lavender-moon-cupcakery-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,442.0
451,VhP9yrdw0KUwp6MW3AfRtQ,The Sweet Lobby,665,4.0,$$,Bakeries,['Bakeries'],https://www.yelp.com/biz/the-sweet-lobby-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,3.7,219.0
452,KVcGvgj_p4rQmmAYOV14jA,National Portrait Gallery,664,4.5,Not Listed,Art Museums,['Art Museums'],https://www.yelp.com/biz/national-portrait-gallery-washington-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.8,11540.0
453,eaAjtWOMq7JfE0b7KzgAkQ,Lost Society,662,3.0,$$,Gastropubs,['Gastropubs'],https://www.yelp.com/biz/lost-society-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,940.0
454,rQKablrIou5oMVT-eegH8g,CIRCA at Clarendon,660,4.0,$$,New American,"['New American', 'Wine Bars', 'Breakfast & Brunch']",https://www.yelp.com/biz/circa-at-clarendon-arlington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,711.0
455,SsI5LpyP5KwDxYhLu123pQ,Burtons Grill & Bar,660,4.0,$$,New American,"['New American', 'Seafood', 'Gluten-Free']",https://www.yelp.com/biz/burtons-grill-and-bar-riverdale?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,1885.0
456,aksHrN8WijIRbErzdBD28g,Clare and Don's,659,4.0,$$,Seafood,"['Seafood', 'American']",https://www.yelp.com/biz/clare-and-dons-falls-church?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,1426.0
457,I075lJqDsDKuXTtuxZV28g,Hard Rock Cafe,659,2.5,$$,American,"['American', 'Burgers']",https://www.yelp.com/biz/hard-rock-cafe-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.0,4961.0
458,6lhs5vAxUnZZ-HUU_K_ZUA,Charlie Palmer Steak DC,659,4.0,$$$$,Steakhouses,"['Steakhouses', 'Bars', 'New American']",https://www.yelp.com/biz/charlie-palmer-steak-dc-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,1286.0
459,mh9ij4mdlW5vRByS2PYzdQ,The Society Restaurant and Lounge,658,3.5,$$,Caribbean,"['Caribbean', 'Lounges', 'New American']",https://www.yelp.com/biz/the-society-restaurant-and-lounge-silver-spring?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,2023.0
460,SRTM5QufPvXUXoHDrX6HgQ,Busboys and Poets - Brookland,657,4.0,$$,New American,"['New American', 'Breakfast & Brunch', 'Vegan']",https://www.yelp.com/biz/busboys-and-poets-brookland-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,2050.0
461,4fMeHlLV5xUHdYgf6q5Pqw,Luke's Lobster Georgetown,657,4.0,$$,Sandwiches,"['Sandwiches', 'Seafood', 'Soup']",https://www.yelp.com/biz/lukes-lobster-georgetown-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,475.0
462,OaI2Mh2fXj_RUq7hnGV_iQ,Nada,657,4.0,$$,Breakfast & Brunch,"['Breakfast & Brunch', 'Tapas/Small Plates', 'Latin American']",https://www.yelp.com/biz/nada-north-bethesda?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,440.0
463,sJS4OyGyGvMtzWq4KF4jqQ,Ginger,657,3.5,$$,Chinese,"['Chinese', 'Asian Fusion']",https://www.yelp.com/biz/ginger-national-harbor-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,3.7,660.0
464,HnoR0N3e5U1dZoYvlIVkxQ,Washington Monument,656,4.5,Not Listed,Landmarks & Historical Buildings,['Landmarks & Historical Buildings'],https://www.yelp.com/biz/washington-monument-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.7,20280.0
465,5WSQidslkXssUK454aqIgA,Stanford Grill- Rockville,656,4.0,$$,New American,"['New American', 'Cocktail Bars']",https://www.yelp.com/biz/stanford-grill-rockville-rockville?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,1405.0
466,BRbL-mlsptkVp555Dun_6w,Ivy City SmokeHouse,656,3.5,$$,Seafood,"['Seafood', 'Smokehouse', 'Bars']",https://www.yelp.com/biz/ivy-city-smokehouse-washington-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,2411.0
467,ooaLiXZAxqsrXE7gmwyWZA,Mai Thai,654,3.5,$$,Thai,['Thai'],https://www.yelp.com/biz/mai-thai-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,501.0
468,exZJZpF-fQ_SgmStumWoiA,Hanaro Sushi,653,4.0,$$,Japanese,"['Japanese', 'Asian Fusion', 'Sushi Bars']",https://www.yelp.com/biz/hanaro-sushi-bethesda-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.0,492.0
469,GbC85_HUXvYwD9Qgj3QyFw,Brookland's Finest,652,4.0,$$,New American,"['New American', 'Bars']",https://www.yelp.com/biz/brooklands-finest-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1354.0
470,B0lZWSP0Dy_FIqlMP2nCkg,House of Dynasty,652,4.0,$$,Chinese,['Chinese'],https://www.yelp.com/biz/house-of-dynasty-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,1003.0
471,feUeHfAN-KvUt51kTe3JSA,Ammathar,651,3.5,$$,Thai,"['Thai', 'Noodles']",https://www.yelp.com/biz/ammathar-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,483.0
472,8nlajKoZuDkrQJ2cPbCtNQ,Thai Square Restaurant,649,4.0,$$,Thai,['Thai'],https://www.yelp.com/biz/thai-square-restaurant-arlington-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,496.0
473,iHhrBAMa833_hkYfZ5fDoQ,Simply Banh Mi,648,4.5,$,Vietnamese,"['Vietnamese', 'Halal', 'Soup']",https://www.yelp.com/biz/simply-banh-mi-washington-6?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,442.0
474,xrnu84SMY2thHkFWJ64qlQ,Epic SmokeHouse,648,3.5,$$$,Steakhouses,"['Steakhouses', 'Whiskey Bars', 'Seafood']",https://www.yelp.com/biz/epic-smokehouse-arlington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,1237.0
475,6hKXwAz3--qrezFyK7wDRw,Ocean Prime,647,4.5,$$$$,Seafood,"['Seafood', 'Steakhouses', 'New American']",https://www.yelp.com/biz/ocean-prime-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,1584.0
476,xxqCs6hSxjvOwVtxRJGu6A,Hawwi Ethiopian Restaurant,647,4.5,$$,Ethiopian,['Ethiopian'],https://www.yelp.com/biz/hawwi-ethiopian-restaurant-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,725.0
477,gY8Hlr-Oh0Ly8EFpXCWHsA,Hard Times Cafe,646,3.5,$$,American,"['American', 'Sports Bars', 'Cafes']",https://www.yelp.com/biz/hard-times-cafe-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,1306.0
478,0MF_IBRkZoEAhA2TIYO10Q,Black's Bar & Kitchen,644,3.5,$$$,New American,"['New American', 'Seafood', 'Wine Bars']",https://www.yelp.com/biz/blacks-bar-and-kitchen-bethesda?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,761.0
479,XtzYoWiKUB64aQ6RHYaz8Q,Bagels Etc.,643,4.5,$,Bagels,"['Bagels', 'Breakfast & Brunch', 'Sandwiches']",https://www.yelp.com/biz/bagels-etc-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,664.0
480,Nt38RoV9RZnL6x3kl00BKw,Yamazato Sushi & Spice,643,4.0,$$,Sushi Bars,"['Sushi Bars', 'Japanese', 'Thai']",https://www.yelp.com/biz/yamazato-sushi-and-spice-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,531.0
481,fWwSW-NyZtRva6LLZwWptw,Dolcezza,643,4.0,$$,Coffee & Tea,"['Coffee & Tea', 'Gelato']",https://www.yelp.com/biz/dolcezza-washington-10?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,841.0
482,P1zyT8ZqIRaog4yFRmMUbQ,Jasper's,641,3.0,$$,American,"['American', 'Bars']",https://www.yelp.com/biz/jaspers-largo-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,4854.0
483,PnSfOmiCgBX6are2qTw9ug,RedRocks Neapolitan Bistro,641,3.5,$$,Pizza,"['Pizza', 'Italian', 'Breakfast & Brunch']",https://www.yelp.com/biz/redrocks-neapolitan-bistro-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.7,869.0
484,Hsv9yqJ8lOY3hP-VeQP0EQ,Surfside Dupont,640,4.0,$$,Tex-Mex,"['Tex-Mex', 'Tacos']",https://www.yelp.com/biz/surfside-dupont-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1787.0
485,2awGWwpPaU-dBQ7GemIYig,Roaming Rooster,640,4.5,$$,Chicken Shop,"['Chicken Shop', 'American']",https://www.yelp.com/biz/roaming-rooster-washington-5?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,324.0
486,wzFOY58dTScGOV_x4im0_Q,Jeni's Splendid Ice Creams,640,4.5,$$,Ice Cream & Frozen Yogurt,['Ice Cream & Frozen Yogurt'],https://www.yelp.com/biz/jenis-splendid-ice-creams-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.7,1427.0
487,XlPNlyqXHBzeKCxr_1-g4A,Namaste,640,4.5,$$,Indian,"['Indian', 'Himalayan/Nepalese']",https://www.yelp.com/biz/namaste-alexandria-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1017.0
488,1BdE1gmK6cODBn459o0g8A,Cafe Saint-Ex,639,3.5,$$,New American,['New American'],https://www.yelp.com/biz/cafe-saint-ex-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,489.0
489,AyGy8rt3y8fosagzmk8hHw,Landini Brothers,639,3.5,$$$,Italian,['Italian'],https://www.yelp.com/biz/landini-brothers-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1401.0
490,Htt5awGIDNUdu9mxI6z_IQ,Silver New American Brasserie,639,4.0,$$,New American,"['New American', 'Breakfast & Brunch']",https://www.yelp.com/biz/silver-new-american-brasserie-bethesda?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,971.0
491,R-IGoudMDc5VX9MEPTU7ew,Laos In Town,639,4.5,$$,Laotian,"['Laotian', 'Breakfast & Brunch', 'Beer Gardens']",https://www.yelp.com/biz/laos-in-town-washington-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.7,1429.0
492,QJMhG5YZa422Rqz-m_gXYw,Chicken + Whiskey,638,4.0,$$,Venezuelan,"['Venezuelan', 'Peruvian', 'Sandwiches']",https://www.yelp.com/biz/chicken-whiskey-washington-4?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1293.0
493,0Oy1XKhZIpRGXmDsQ7Noqw,Indique,638,4.0,$$,Indian,['Indian'],https://www.yelp.com/biz/indique-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,508.0
494,-Qln445DkYYFxK0EkQ3MQw,Maggiano's Little Italy,637,3.5,$$,Italian,"['Italian', 'Bars']",https://www.yelp.com/biz/maggianos-little-italy-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1366.0
495,6dXaSCWXn8vlhqD7myZNJw,Ice Cream Jubilee,635,4.5,$$,Ice Cream & Frozen Yogurt,['Ice Cream & Frozen Yogurt'],https://www.yelp.com/biz/ice-cream-jubilee-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,757.0
496,lzEtt8oZ4BJUoZpKpX1NDw,Kizuna,634,3.5,$$,Sushi Bars,"['Sushi Bars', 'Ramen']",https://www.yelp.com/biz/kizuna-vienna?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1399.0
497,pzetVQ35-R8MylbHTyT-DQ,Tacos El Chilango Food Truck,633,4.5,$,Food Trucks,"['Food Trucks', 'Tacos']",https://www.yelp.com/biz/tacos-el-chilango-food-truck-arlington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.8,780.0
498,kLxG9pA3_QoX_5wsVCvN7g,Delia's,633,4.0,$$,Pizza,"['Pizza', 'Bars', 'Italian']",https://www.yelp.com/biz/delias-alexandria-10?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,824.0
499,X-RVDVa-cGozrzIXQAaRAw,Mosaic Cuisine,632,4.0,$$,Breakfast & Brunch,"['Breakfast & Brunch', 'French', 'Bars']",https://www.yelp.com/biz/mosaic-cuisine-rockville?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,806.0
500,HKXdBKKvjdZDxLrYlKosfg,Chloe,631,4.5,$$,New American,"['New American', 'Modern European']",https://www.yelp.com/biz/chloe-washington-4?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,823.0
501,tCWSowI5-xXfmvfN66fdow,Ada's on the River,630,4.5,$$,Seafood,"['Seafood', 'American', 'Cocktail Bars']",https://www.yelp.com/biz/ada-s-on-the-river-alexandria-6?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,1187.0
502,-xJPcKvE5OgZbjE8d21dLg,Daniel O'Connell's Irish Restaurant & Bar,629,3.5,$$,Pubs,"['Pubs', 'Irish', 'American']",https://www.yelp.com/biz/daniel-o-connells-irish-restaurant-and-bar-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,2001.0
